workout_id,workout_name,workout_date,exercise_name,set_number,reps,weight_kg,bodyweight_kg,extra_weight_kg,time_sec
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,1,9.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,1,2.0,60.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,1,10.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,2,9.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,2,6.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,2,1.0,70.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,3,8.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,3,8.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,3,2.0,70.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,4,7.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Cable Triceps Extension,4,6.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Press,1,12.0,20.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Press,2,10.0,30.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Press,3,11.0,40.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Overhead Press,4,11.0,40.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seal Row,1,10.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seal Row,1,12.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seal Row,2,10.0,65.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seal Row,2,11.0,64.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seal Row,3,8.0,65.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seal Row,3,11.0,64.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seal Row,4,9.0,65.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seated Calf Raise,1,15.0,35.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seated Calf Raise,2,20.0,55.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seated Calf Raise,3,12.0,70.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seated Calf Raise,4,15.0,70.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Seated Calf Raise,5,14.0,70.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Standing Calf Raise,1,15.0,30.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Standing Calf Raise,1,15.0,40.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Standing Calf Raise,2,15.0,40.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Standing Calf Raise,2,15.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Standing Calf Raise,3,15.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Standing Calf Raise,3,15.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Standing Calf Raise,4,12.0,60.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Standing Calf Raise,4,15.0,50.0,,,
526748682938,Saturday Afternoon: Bench Press,2023-12-10,Standing Calf Raise,5,12.0,60.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Bench Press,1,10.0,55.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Bench Press,2,6.0,75.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Bench Press,3,3.0,85.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Bench Press,4,4.0,95.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Bench Press,5,6.0,90.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Bench Press,6,8.0,85.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Bench Press,7,9.0,80.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Bench Press,8,7.0,80.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,1,6.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,2,13.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,3,8.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,4,8.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,5,8.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,6,8.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,7,8.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,8,8.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,9,8.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,10,7.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,11,6.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,12,6.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Chest to bar,13,6.0,,84.5,0.0,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Deadlift,1,10.0,70.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Deadlift,2,6.0,85.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Deadlift,3,17.0,100.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Deadlift,4,17.0,100.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Deadlift,5,1.0,100.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Leg Extension,1,15.0,15.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Leg Extension,2,10.0,25.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Leg Extension,3,12.0,31.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Leg Extension,4,12.0,31.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Leg Extension,5,12.0,31.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Leg Extension,6,12.0,31.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Leg Extension,7,6.0,32.5,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,One-Arm Cable Row,1,6.0,25.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,One-Arm Cable Row,2,6.0,25.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Seated Machine Row,1,8.0,66.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Seated Machine Row,2,8.0,66.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Seated Machine Row,3,6.0,66.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Standing Calf Raise,1,17.0,40.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Standing Calf Raise,2,23.0,40.0,,,
753830858617,Thursday Lunch: Chest to bar,2023-12-14,Standing Calf Raise,3,21.0,40.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Chest to bar,1,6.0,,84.5,0.0,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Chest to bar,2,12.0,,84.5,0.0,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Chest to bar,3,10.0,,84.5,0.0,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Chest to bar,4,10.0,,84.5,0.0,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Deadlift,1,10.0,80.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Deadlift,2,21.0,110.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Deadlift,3,21.0,110.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Deadlift,4,21.0,110.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Dumbbell Lying Triceps Extension,1,8.0,12.5,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Dumbbell Lying Triceps Extension,2,1.0,17.5,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Dumbbell Lying Triceps Extension,3,3.0,15.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Heel Raise,1,21.0,,84.5,0.0,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Heel Raise,2,21.0,,84.5,0.0,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Incline Dumbbell Press,1,4.0,20.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Incline Dumbbell Press,2,12.0,20.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Incline Dumbbell Press,3,6.0,27.5,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Incline Dumbbell Press,4,8.0,32.5,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Incline Dumbbell Press,5,7.0,32.5,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Incline Dumbbell Press,6,3.0,25.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Incline Dumbbell Press,7,4.0,25.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,Kneeling Ab Wheel,1,8.0,,84.5,0.0,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,One-Arm Lat Pulldown,1,10.0,25.0,,,
976966913771,Wednesday Lunch: Chest to bar,2023-12-20,One-Arm Lat Pulldown,2,10.0,25.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Back Extension,1,10.0,,84.5,10.0,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Bench Press,1,10.0,55.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Bench Press,2,5.0,70.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Bench Press,3,3.0,80.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Bench Press,4,6.0,90.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Bench Press,5,6.0,90.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Bench Press,6,7.0,90.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Bench Press,7,11.0,80.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Chest to bar,1,6.0,,84.5,0.0,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Chest to bar,2,11.0,,84.5,0.0,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Chest to bar,3,6.0,,84.5,0.0,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Chest to bar,4,6.0,,84.5,0.0,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Chest to bar,5,8.0,,84.5,0.0,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Chest to bar,6,8.0,,84.5,0.0,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Deadlift,1,10.0,70.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Deadlift,2,10.0,100.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Deadlift,3,17.0,120.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Deadlift,4,18.0,120.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Eccentric Heel Drop,1,14.0,,84.5,20.0,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Eccentric Heel Drop,2,14.0,,84.5,20.0,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Eccentric Heel Drop,3,14.0,,84.5,20.0,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Kneeling Side Plank,1,,,84.5,,40.0
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Kneeling Side Plank,2,,,84.5,,40.0
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Leg Extension,1,15.0,25.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Leg Extension,2,12.0,30.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Leg Extension,3,12.0,31.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Leg Extension,4,12.0,31.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Leg Extension,5,12.0,31.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,One-Arm Cable Row,1,8.0,14.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,One-Arm Cable Row,2,12.0,14.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,One-Arm Cable Row,3,18.0,14.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Seal Row,1,10.0,20.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Seal Row,2,5.0,60.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Seal Row,3,5.0,60.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Seal Row,4,5.0,60.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Single Leg Deadlift with Kettlebell,1,8.0,12.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Single Leg Deadlift with Kettlebell,2,7.0,12.0,,,
172768331310,Wednesday Evening: Chest to bar,2023-12-27,Single Leg Deadlift with Kettlebell,3,8.0,12.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,1,10.0,55.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,1,10.0,55.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,2,6.0,75.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,2,6.0,75.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,3,3.0,90.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,3,3.0,85.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,4,3.0,100.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,4,5.0,95.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,5,5.0,90.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,5,9.0,85.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,6,4.0,90.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,6,8.0,85.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,7,7.0,85.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Bench Press,7,11.0,75.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Chest to bar,1,6.0,,87.4,0.0,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Chest to bar,2,9.0,,87.4,0.0,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Chest to bar,3,7.0,,87.4,0.0,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Chest to bar,4,6.0,,87.4,0.0,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Deadlift,1,10.0,70.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Deadlift,1,10.0,70.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Deadlift,2,8.0,100.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Deadlift,3,15.0,130.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Deadlift,4,19.0,120.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Eccentric Heel Drop,1,20.0,,84.5,20.0,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Eccentric Heel Drop,2,12.0,,84.5,30.0,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Incline Dumbbell Press,1,11.0,18.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Incline Dumbbell Press,2,11.0,18.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Kneeling Side Plank,1,,,84.5,,50.0
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Kneeling Side Plank,2,,,84.5,,50.0
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Kneeling Side Plank,3,,,84.5,,50.0
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Leg Extension,1,12.0,30.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Leg Extension,2,10.0,32.5,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Leg Extension,3,9.0,32.5,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Leg Extension,4,10.0,32.5,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Nordic Hamstring,1,6.0,,84.5,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,One-Arm Cable Row,1,9.0,25.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,One-Arm Cable Row,1,7.0,18.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,One-Arm Cable Row,2,8.0,18.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Romanian Deadlift,1,4.0,100.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Seal Row,1,7.0,50.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Seal Row,2,8.0,50.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Seated Calf Raise,1,21.0,50.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Seated Calf Raise,2,21.0,50.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Seated Calf Raise,3,21.0,50.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Seated Machine Row,1,10.0,66.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Seated Machine Row,2,11.0,66.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Seated Machine Row,3,9.0,66.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Single Leg Romanian Deadlift,1,8.0,20.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Squat,1,10.0,50.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Squat,2,10.0,50.0,,,
161028152157,Thursday Lunch: Chest to bar,2024-01-04,Squat,3,10.0,50.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Back Extension,1,7.0,,87.4,15.0,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Back Extension,2,10.0,,87.4,15.0,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,1,10.0,55.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,1,10.0,50.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,2,6.0,70.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,2,6.0,70.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,3,2.0,85.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,3,12.0,80.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,4,2.0,85.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,4,15.0,70.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,5,2.0,105.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,6,2.0,105.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,7,4.0,95.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,8,3.0,95.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bench Press,9,5.0,90.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bulgarian Split Squat,1,6.0,30.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bulgarian Split Squat,2,3.0,30.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Bulgarian Split Squat,3,9.0,30.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Chin-Up,1,6.0,,87.2,0.0,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Chin-Up,2,8.0,,87.2,0.0,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Chin-Up,3,7.0,,87.2,0.0,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Chin-Up,4,8.0,,87.2,0.0,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Deadlift,1,10.0,70.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Deadlift,1,10.0,70.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Deadlift,2,10.0,100.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Deadlift,3,5.0,120.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Deadlift,4,10.0,143.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Deadlift,5,10.0,143.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Deadlift,6,14.0,130.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Incline Dumbbell Press,1,12.0,10.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Incline Dumbbell Press,2,7.0,15.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Incline Dumbbell Press,3,9.0,15.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Incline Dumbbell Press,4,4.0,15.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Kneeling Side Plank,1,,,87.4,,61.0
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Kneeling Side Plank,2,,,87.4,,60.0
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Kneeling Side Plank,3,,,87.4,,70.0
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Leg Extension,1,15.0,20.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Leg Extension,2,10.0,25.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Leg Extension,3,10.0,32.5,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Leg Extension,4,11.0,32.5,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Leg Extension,5,10.0,32.5,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Nordic Hamstring,1,8.0,,87.4,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Nordic Hamstring,2,10.0,,87.4,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,One-Arm Cable Row,1,5.0,32.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,One-Arm Cable Row,2,7.0,32.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,One-Arm Cable Row,3,4.0,32.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,One-Arm Lat Pulldown,1,7.0,32.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,One-Arm Lat Pulldown,2,13.0,32.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,One-Arm Lat Pulldown,3,11.0,32.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Overhead Cable Triceps Extension,1,9.0,50.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Overhead Cable Triceps Extension,2,4.0,50.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Romanian Deadlift,1,6.0,100.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Romanian Deadlift,2,4.0,100.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Seated Machine Row,1,6.0,73.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Seated Machine Row,2,8.0,73.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Seated Machine Row,3,7.0,73.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Squat,1,10.0,50.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Squat,2,10.0,60.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Squat,3,10.0,60.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Standing Calf Raise,1,15.0,60.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Standing Calf Raise,1,20.0,50.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Standing Calf Raise,2,15.0,60.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Standing Calf Raise,2,20.0,50.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Standing Calf Raise,3,15.0,60.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Standing Calf Raise,3,22.0,50.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Standing Calf Raise,4,15.0,60.0,,,
210171863137,Thursday Morning: Chin-Up & One-Handed Lat Pulldown,2024-01-11,Standing Calf Raise,4,21.0,50.0,,,
214978682976,Wednesday Morning: Chest to bar,2024-01-17,Bench Press,1,8.0,60.0,,,
214978682976,Wednesday Morning: Chest to bar,2024-01-17,Bench Press,1,10.0,55.0,,,
214978682976,Wednesday Morning: Chest to bar,2024-01-17,Bench Press,2,4.0,80.0,,,
214978682976,Wednesday Morning: Chest to bar,2024-01-17,Bench Press,2,6.0,70.0,,,
